x,y,z,id,stress_xx
5900,-9700,0,11353.413583588,-247666360.0273
5900,-6500,0,8778.3825389419,-164460675.21036
5900,-4700,0,7543.2088662584,-120048097.30346
5900,-3900,0,7072.4818840348,-103106845.92298
5900,-5000,0,7733.6925203941,-130649876.46608
5900,-2300,0,6332.456079595,-59379676.944609
5900,-7100,0,9231.4679222754,-179784887.90555
5900,-5200,0,7864.4770964127,-130649876.46608
5900,-10000,0,11610.770861575,-251200365.35828
5900,-6900,0,9078.5461391128,-173637597.71653
5900,-700,0,5941.3803110052,-17528284.420982
5900,-9000,0,10761.50547089,-228801167.19922
5900,-7900,0,9860.0202839548,-198977417.46074
5900,-8500,0,10346.980235798,-217737886.23494
5900,-5100,0,7798.7178433381,-130649876.46608
5900,-3400,0,6809.5521144933,-86496791.694489
5900,-7600,0,9621.330469327,-190727271.91589
5900,-3300,0,6760.1775124622,-86496791.694489
5900,-6000,0,8414.8677945646,-152811112.81349
5900,-7400,0,9464.1428560647,-188466658.11791
5900,-2600,0,6447.4801279259,-68508088.411193
5900,-1500,0,6087.6925020898,-39387169.975659
5900,-4400,0,7360.0271738629,-114286962.32605
5900,-1800,0,6168.4682053165,-43883216.774131
5900,-9100,0,10845.275469069,-228801167.19922
5900,-7300,0,9386.1600242059,-188466658.11791
5900,-5800,0,8273.4515167492,-147162126.10335
5900,-3100,0,6664.8330811807,-78322475.086342
5900,-9500,0,11183.022847155,-240254232.71053
5900,-200,0,5903.3888572582,-2609970.9959978
5900,-100,0,5900.8473967728,-2609970.9959978
5900,-8400,0,10264.989040423,-217737886.23494
5900,-8200,0,10101.98000394,-204459198.77053
5900,-6600,0,8852.6832090615,-170457203.91145
5900,-900,0,5968.2493245507,-24559491.971564
5900,-4100,0,7184.7059786744,-103106845.92298
5900,-5500,0,8065.9779320303,-139189646.94271
5900,-4000,0,7128.1133548787,-103106845.92298
5900,-2800,0,6530.6967469023,-69640125.962646
6000,-2800,0,6621.1781428987,-68508088.411193
6000,-4500,0,7500,-114286962.32605
6000,-9800,0,11490.865937779,-247666360.0273
6000,-7400,0,9526.8042910516,-188466658.11791
6000,-8300,0,10241.581909061,-214014913.87285
6000,-8800,0,10650.821564555,-225165314.75926
6000,-3700,0,7049.1134194308,-96913709.286277
6000,-5500,0,8139.4102980499,-138411636.12653
6000,-2500,0,6500,-62693432.799973
6000,-9600,0,11320.777358468,-247666360.0273
6000,-2700,0,6579.5136598384,-68508088.411193
6000,-4100,0,7267.0489196097,-102304156.98965
6000,-1900,0,6293.6475910238,-46237248.640827
6000,-7500,0,9604.6863561493,-188466658.11791
6000,-1200,0,6118.8234163113,-33258061.721552
6000,-900,0,6067.124524847,-24559491.971564
6000,-2900,0,6664.0828326185,-72049486.344996
6000,-800,0,6053.0983801686,-19839270.189162
6000,-6300,0,8700,-164460675.21036
6000,-6200,0,8627.8618440492,-152811112.81349
6000,-6600,0,8919.6412483911,-170457203.91145
6000,-9400,0,11151.681487561,-240254232.71053
6000,-8200,0,10160.708636704,-207342751.33291
6000,-8400,0,10322.790320451,-217737886.23494
6000,-5400,0,8072.1744282442,-136076298.49678
6000,-100,0,6000.833275471,-2609970.9959978
6000,-2100,0,6356.8860301251,-51565908.100805
6000,-9500,0,11236.102527122,-240254232.71053
6000,-200,0,6003.3324079215,-5204890.2416857
6000,-10000,0,11661.903789691,-251200365.35828
6000,-1700,0,6236.1847310675,-46237248.640827
6000,-7000,0,9219.5444572929,-182651215.97986
6000,-8700,0,10568.348972285,-225165314.75926
6000,-7300,0,9449.3386011932,-188466658.11791
6000,-5800,0,8345.05841801,-147162126.10335
6000,-3200,0,6800,-80709791.733432
6000,-7700,0,9761.6596949494,-196492797.31813
6000,-9100,0,10900,-229652275.36502
6000,-1800,0,6264.1839053463,-46237248.640827
6000,-3600,0,6997.1422738144,-89475997.302142
6000,0,0,6000,-2609970.9959978
6000,-1500,0,6184.6584384265,-37210529.742409
6000,-1100,0,6100,-24559491.971564
6000,-2600,0,6539.1130897087,-68508088.411193
6000,-2000,0,6324.5553203368,-51565908.100805
6000,-300,0,6007.4953183502,-5204890.2416857
6000,-9900,0,11576.268828945,-247666360.0273
6000,-4200,0,7323.9333694402,-105742502.39636
6000,-2400,0,6462.1977685614,-62693432.799973
6000,-3800,0,7102.1123618259,-96913709.286277
6000,-6700,0,8993.886812719,-170457203.91145
6000,-4400,0,7440.4300950953,-114286962.32605
6000,-8100,0,10080.178569847,-204459198.77053
6000,-2200,0,6390.6181234682,-54134378.973193
6000,-400,0,6013.3185513492,-10203249.575576
6000,-9200,0,10983.624174197,-240254232.71053
6000,-4900,0,7746.6121627457,-122522282.05571
6000,-8900,0,10733.592129385,-225165314.75926
6000,-1300,0,6139.2181912683,-33258061.721552
6000,-3300,0,6847.627326308,-86496791.694489
6000,-6000,0,8485.2813742386,-152811112.81349
6000,-5700,0,8275.8685344802,-147162126.10335
6000,-6400,0,8772.6848797845,-164460675.21036
6000,-7200,0,9372.299611088,-182651215.97986
6000,-7800,0,9840.731680114,-198977417.46074
6000,-1600,0,6209.669878504,-39387169.975659
6000,-5100,0,7874.642849044,-130649876.46608
6000,-8600,0,10486.181383135,-217737886.23494
6000,-3400,0,6896.3758598267,-86496791.694489
6000,-6100,0,8556.2842402529,-152811112.81349
6000,-3000,0,6708.2039324994,-80709791.733432
6000,-3900,0,7156.1162651259,-102304156.98965
6000,-5300,0,8005.6230238502,-136076298.49678
6000,-3500,0,6946.2219947249,-86496791.694489
6000,-8500,0,10404.326023342,-217737886.23494
6000,-8000,0,10000,-204459198.77053
6000,-4000,0,7211.102550928,-102304156.98965
6000,-4800,0,7683.7490849194,-120048097.30346
6000,-9300,0,11067.520047418,-240254232.71053
6000,-7900,0,9920.1814499534,-204459198.77053
6000,-5200,0,7939.7732965117,-130649876.46608
6000,-4600,0,7560.4232685743,-114286962.32605
6000,-500,0,6020.7972893961,-10203249.575576
6000,-6800,0,9068.6272390037,-170457203.91145
6000,-1400,0,6161.1687202997,-37210529.742409
6000,-1000,0,6082.7625302982,-24559491.971564
6000,-5600,0,8207.3138114733,-143962642.35657
6000,-9000,0,10816.653826392,-225165314.75926
6000,-3100,0,6753.5176019612,-80709791.733432
6000,-700,0,6040.6953242156,-19839270.189162
6000,-5900,0,8414.8677945646,-152811112.81349
6000,-7600,0,9682.9747495282,-191169631.43008
6000,-6900,0,9143.8503924769,-170457203.91145
6000,-7100,0,9295.6979296877,-182651215.97986
6000,-2300,0,6425.7295305669,-59379676.944609
6000,-4300,0,7381.7342135842,-111394550.43813
6000,-9700,0,11405.700329221,-247666360.0273
6000,-5000,0,7810.2496759067,-127824062.95823
6000,-4700,0,7621.6796049165,-120048097.30346
6000,-6500,0,8845.9030064771,-164460675.21036
6000,-600,0,6029.9253726725,-17528284.420982
6100,-6500,0,8914.0338792266,-164460675.21036
6100,-3800,0,7186.7934435324,-96913709.286277
6100,-6900,0,9209.7774131626,-173320308.2079
6100,-4500,0,7580.2374632989,-111394550.43813
6100,-3500,0,7032.7803890069,-89206631.692161
6100,-7100,0,9360.5555390692,-182651215.97986
6100,-8200,0,10220.078277587,-207342751.33291
6100,-4300,0,7463.2432628181,-111394550.43813
6100,-9800,0,11543.396380615,-247666360.0273
6100,-8800,0,10707.474025184,-225165314.75926
6100,-2300,0,6519.2024052026,-60133854.012947
6100,-5500,0,8213.4036793524,-138411636.12653
6100,-5900,0,8486.4598037108,-152811112.81349
6100,-600,0,6129.4371682888,-17589116.092941
6100,-7600,0,9745.2552557642,-191169631.43008
6100,-3100,0,6842.5141578224,-77844840.040474
6100,-9000,0,10872.442227945,-229652275.36502
6100,-2500,0,6592.4198895398,-62693432.799973
6100,-2800,0,6711.9296778199,-72049486.344996
6100,-1000,0,6181.4237842102,-27052710.834303
6100,-9600,0,11374.093370463,-247666360.0273
6100,-2900,0,6754.2579163073,-72049486.344996
6100,-6800,0,9135.0971532874,-173320308.2079
6100,-10000,0,11713.66723106,-251443732.61188
6100,-2700,0,6670.8320320632,-68508088.411193
6100,-7500,0,9667.4712308856,-191169631.43008
6100,-1400,0,6258.5940913275,-37210529.742409
6100,-9700,0,11458.621208505,-247666360.0273
6100,-1900,0,6389.0531379853,-46237248.640827
6100,-5600,0,8280.7004534641,-143962642.35657
6100,-4100,0,7349.8299300052,-105742502.39636
6100,-700,0,6140.0325732035,-19839270.189162
6100,-500,0,6120.4574992397,-10203249.575576
6100,-1200,0,6216.9124169478,-31370911.350695
6100,-4600,0,7640.0261779656,-120048097.30346
6100,-900,0,6166.0360037872,-24559491.971564
6100,-6300,0,8769.2645073575,-161259749.38749
6100,-7900,0,9980.9819156233,-204459198.77053
6100,-9300,0,11122.050170719,-237330402.34285
6100,-6200,0,8697.7008456258,-155405777.2411
6100,-4700,0,7700.6493232714,-122522282.05571
6100,-6600,0,8987.2131386765,-170457203.91145
6100,-4800,0,7762.08734813,-122522282.05571
6100,-800,0,6152.2353661088,-19839270.189162
6100,-8400,0,10381.233067415,-214014913.87285
6100,-9400,0,11205.802068571,-240254232.71053
6100,-8500,0,10462.31331972,-214014913.87285
6100,-4000,0,7294.5184899348,-102304156.98965
6100,-5200,0,8015.6097709407,-130649876.46608
6100,-7000,0,9284.9340331528,-179368289.47951
6100,-8000,0,10060.318086423,-207342751.33291
6100,-3700,0,7134.4235926948,-94685415.06309
6100,-7400,0,9590.0990610108,-191169631.43008
6100,-100,0,6100.8196170679,-5204890.2416857
6100,-5300,0,8080.8415403348,-138411636.12653
6100,-2100,0,6451.3564465157,-51565908.100805
6100,-9500,0,11289.818421923,-240254232.71053
6100,-3000,0,6797.7937597429,-77844840.040474
6100,-5400,0,8146.7785044151,-138411636.12653
6100,-8700,0,10625.441167312,-225165314.75926
6100,-3400,0,6983.5521047673,-86496791.694489
6100,-6100,0,8626.7027304759,-155405777.2411
6100,-7300,0,9513.1487952202,-188466658.11791
6100,-3200,0,6888.3960397178,-80709791.733432
6100,-8300,0,10300.485425454,-214014913.87285
6100,-8600,0,10543.718509141,-217737886.23494
6100,-2600,0,6630.9878600402,-68508088.411193
6100,-3600,0,7083.0784267859,-89206631.692161
6100,-5100,0,7951.1005527537,-127824062.95823
6100,-9100,0,10955.363982999,-229652275.36502
6100,-1600,0,6306.346010171,-43028332.636855
6100,-5800,0,8417.2442046076,-147162126.10335
6100,-7800,0,9902.0199959402,-196492797.31813
6100,-1700,0,6332.456079595,-43028332.636855
6100,-7700,0,9823.4413521942,-196492797.31813
6100,-7200,0,9436.6307546709,-182651215.97986
6100,-1500,0,6281.7195098158,-38492039.798769
6100,-6400,0,8841.3799827855,-164460675.21036
6100,-1100,0,6198.3868869247,-27052710.834303
6100,-9900,0,11628.413477341,-251443732.61188
6100,-300,0,6107.372593841,-5204890.2416857
6100,-5700,0,8348.6525858967,-143962642.35657
6100,-6000,0,8556.2842402529,-152811112.81349
6100,-200,0,6103.2778078669,-5204890.2416857
6100,-2000,0,6419.5015382816,-51565908.100805
6100,-1300,0,6236.9864518051,-33258061.721552
6100,0,0,6100,-2609970.9959978
6100,-2400,0,6555.150646629,-62693432.799973
6100,-8900,0,10789.810007595,-225165314.75926
6100,-1800,0,6360.0314464631,-46237248.640827
6100,-4200,0,7406.0785845142,-105742502.39636
6100,-9200,0,11038.568747804,-237330402.34285
6100,-8100,0,10140.019723847,-207342751.33291
6100,-3300,0,6935.4163537599,-86496791.694489
6100,-6700,0,9060.9050320594,-170457203.91145
6100,-400,0,6113.1006862312,-10203249.575576
6100,-4900,0,7824.3210568074,-122522282.05571
6100,-3900,0,7240.1657439592,-96913709.286277
6100,-4400,0,7521.3030785895,-111394550.43813
6100,-5000,0,7887.3316146844,-127824062.95823
6100,-2200,0,6484.5971347494,-54250037.184716
6200,-7100,0,9426.0277954184,-179368289.47951
6200,-4400,0,7602.6311234993,-111394550.43813
6200,-2200,0,6578.7536813594,-54250037.184716
6200,-3900,0,7324.616030892,-94685415.06309
6200,-400,0,6212.8898268036,-12821003.026615
6200,-4900,0,7902.5312400521,-122522282.05571
6200,-9200,0,11094.142598687,-237330402.34285
6200,-4200,0,7488.6580907396,-105742502.39636
6200,-6700,0,9128.5267157412,-173320308.2079
6200,-8900,0,10846.658471622,-229652275.36502
6200,-2400,0,6648.3080554379,-60133854.012947
6200,0,0,6200,-2660912.5215264
6200,-5100,0,8028.0757345705,-127824062.95823
6200,-2000,0,6514.5989899609,-54250037.184716
6200,-200,0,6203.2249677083,-5204890.2416857
6200,-1300,0,6334.8243858847,-31370911.350695
6200,-7200,0,9501.5788161758,-179368289.47951
6200,-5700,0,8421.9950130596,-143962642.35657
6200,-1600,0,6403.1242374328,-43028332.636855
6200,-9900,0,11681.181447097,-251443732.61188
6200,-3300,0,7023.5318750612,-86472894.110756
6200,-9100,0,11011.357772773,-229652275.36502
6200,-6000,0,8627.8618440492,-155405777.2411
6200,-1100,0,6296.8245965725,-27052710.834303
6200,-300,0,6207.2538211354,-5204890.2416857
6200,-6400,0,8910.6677639782,-161259749.38749
6200,-7700,0,9885.8484714262,-196492797.31813
6200,-3700,0,7220.1108024739,-94685415.06309
6200,-7800,0,9963.9349656649,-196492797.31813
6200,-8100,0,10200.4901843,-207342751.33291
6200,-5300,0,8156.5924257621,-135222468.91006
6200,-3600,0,7169.379331574,-89206631.692161
6200,-8600,0,10601.886624559,-214014913.87285
6200,-8300,0,10360.019305001,-214014913.87285
6200,-5800,0,8489.9941107165,-143962642.35657
6200,-3200,0,6977.105417005,-77844840.040474
6200,-1700,0,6428.8412641782,-43028332.636855
6200,-2600,0,6723.0945255886,-68508088.411193
6200,-6100,0,8697.7008456258,-155405777.2411
6200,-4000,0,7378.3466982787,-105742502.39636
6200,-5400,0,8221.9219164378,-138411636.12653
6200,-3400,0,7071.0678118655,-89206631.692161
6200,-8700,0,10683.164325236,-225165314.75926
6200,-1800,0,6456.0049566276,-43028332.636855
6200,-7300,0,9577.5779819326,-191169631.43008
6200,-1500,0,6378.8713735268,-38492039.798769
6200,-3000,0,6887.670143089,-77844840.040474
6200,-8000,0,10121.264743104,-207342751.33291
6200,-2100,0,6545.9911396213,-54250037.184716
6200,-6300,0,8839.117603019,-161259749.38749
6200,-5200,0,8091.9713296576,-130061245.46524
6200,-3500,0,7119.691004531,-89206631.692161
6200,-3800,0,7271.8635850791,-94685415.06309
6200,-9400,0,11260.550608207,-237330402.34285
6200,-7400,0,9654.0147089177,-191169631.43008
6200,-8500,0,10520.931517694,-214014913.87285
6200,-4700,0,7780.102827084,-122522282.05571
6200,-800,0,6251.3998432351,-17589116.092941
6200,-7000,0,9350.9357820488,-179368289.47951
6200,-4800,0,7840.9183135651,-122522282.05571
6200,-7900,0,10042.410069301,-199819474.78034
6200,-9300,0,11177.208953938,-237330402.34285
6200,-6200,0,8768.1240867132,-155405777.2411
6200,-500,0,6220.1286160336,-12821003.026615
6200,-6600,0,9055.3851381374,-173320308.2079
6200,-900,0,6264.9820430708,-24991923.136483
6200,-9800,0,11596.551211459,-251443732.61188
6200,-700,0,6239.3909959226,-17589116.092941
6200,-4600,0,7720.1036262475,-119914750.70263
6200,-8400,0,10440.306508911,-214014913.87285
6200,-4100,0,7433.0343736593,-105742502.39636
6200,-5600,0,8354.6394296822,-143962642.35657
6200,-9700,0,11512.167476197,-251443732.61188
6200,-1400,0,6356.0994328283,-34763202.726145
6200,-2800,0,6802.940540678,-72049486.344996
6200,-10000,0,11766.052864066,-251443732.61188
6200,-1200,0,6315.0613615388,-31370911.350695
6200,-2700,0,6762.3960250787,-72049486.344996
6200,-1900,0,6484.5971347494,-46237248.640827
6200,-7600,0,9808.1598681914,-191169631.43008
6200,-9600,0,11428.035701729,-247666360.0273
6200,-1000,0,6280.127387243,-27052710.834303
6200,-5000,0,7964.923100696,-127824062.95823
6200,-9000,0,10928.860873851,-229652275.36502
6200,-6800,0,9202.1736562619,-173320308.2079
6200,-2500,0,6685.0579653433,-60133854.012947
6200,-600,0,6228.964600959,-17589116.092941
6200,-3100,0,6931.8107302493,-77844840.040474
6200,-7500,0,9730.8786859153,-191169631.43008
6200,-2300,0,6612.8662469462,-60133854.012947
6200,-8800,0,10764.757312638,-229652275.36502
6200,-5900,0,8558.6213843118,-152096047.18105
6200,-5500,0,8287.9430499974,-138411636.12653
6200,-9500,0,11344.161493914,-237330402.34285
6200,-2900,0,6844.705983459,-72049486.344996
6200,-4300,0,7545.1971478551,-111394550.43813
6200,-8200,0,10280.077820717,-207342751.33291
6200,-6500,0,8982.761268118,-161259749.38749
6200,-6900,0,9276.3139231054,-173320308.2079
6200,-4500,0,7660.9398901179,-111394550.43813
6200,-100,0,6200.806399171,-2660912.5215264
6300,-3600,0,7256.0319734687,-89206631.692161
6300,-4500,0,7742.0927403384,-114552001.1647
6300,-8800,0,10822.661410208,-227418200.3228
6300,-3400,0,7158.9105316382,-86472894.110756
6300,-6000,0,8700,-152096047.18105
6300,-8500,0,10580.170130957,-216570091.77655
6300,-4400,0,7684.3997813753,-114552001.1647
6300,-3900,0,7409.4534211371,-97603310.234273
6300,-7900,0,10104.454463255,-199819474.78034
6300,-2900,0,6935.4163537599,-72049486.344996
6300,-600,0,6328.5069329187,-12821003.026615
6300,-200,0,6303.1738037278,-2660912.5215264
6300,-7300,0,9642.6137535421,-188257769.74972
6300,-1500,0,6476.1099434769,-38492039.798769
6300,-2500,0,6777.9052811322,-63011931.597807
6300,-1900,0,6580.2735505448,-45502055.964402
6300,-9700,0,11566.330446602,-251443732.61188
6300,-9000,0,10985.90005416,-229652275.36502
6300,-4900,0,7981.227975694,-122522282.05571
6300,-6500,0,9052.0715861067,-163958921.62025
6300,-9500,0,11399.122773266,-241411547.19916
6300,-9600,0,11482.595525403,-248116785.45644
6300,-900,0,6363.9610306789,-24991923.136483
6300,-2700,0,6854.1957952775,-69111474.132196
6300,-7000,0,9417.5368329516,-179368289.47951
6300,-9400,0,11315.917991926,-237330402.34285
6300,-6600,0,9124.1437954473,-170022472.41719
6300,-1200,0,6413.2674979296,-31370911.350695
6300,-2300,0,6706.7130548429,-60133854.012947
6300,-1000,0,6378.8713735268,-24991923.136483
6300,-5500,0,8363.013810822,-138411636.12653
6300,-2800,0,6894.2004612573,-72049486.344996
6300,-7700,0,9948.8692824863,-196492797.31813
6300,-7600,0,9871.6766559688,-191169631.43008
6300,-9900,0,11734.564329365,-251443732.61188
6300,-8400,0,10500,-214014913.87285
6300,-2400,0,6741.6615162733,-60133854.012947
6300,-1400,0,6453.681120105,-34763202.726145
6300,-4200,0,7571.6576784744,-105742502.39636
6300,-5000,0,8043.0093870392,-130061245.46524
6300,-3300,0,7111.9617546778,-86472894.110756
6300,-9100,0,11067.971810589,-229652275.36502
6300,-5700,0,8495.8813551038,-146303762.9526
6300,-8100,0,10261.578825892,-205188894.52856
6300,-5200,0,8168.8432473637,-130061245.46524
6300,-4600,0,7800.6409993026,-119914750.70263
6300,-5900,0,8631.338250816,-152096047.18105
6300,-4800,0,7920.2272694665,-119914750.70263
6300,-500,0,6319.81012373,-12821003.026615
6300,0,0,6300,-2660912.5215264
6300,-4700,0,7860.0254452514,-119914750.70263
6300,-4000,0,7462.5732827223,-103255782.56307
6300,-3800,0,7357.3092907666,-97603310.234273
6300,-3500,0,7206.9410986909,-89206631.692161
6300,-1600,0,6500,-43028332.636855
6300,-3000,0,6977.8220097678,-77844840.040474
6300,-6100,0,8769.2645073575,-155405777.2411
6300,-8600,0,10660.675400743,-216570091.77655
6300,-2200,0,6673.0802482811,-54250037.184716
6300,-6700,0,9196.7385523347,-170022472.41719
6300,-5300,0,8232.8609851011,-135222468.91006
6300,-6200,0,8839.117603019,-155405777.2411
6300,-3700,0,7306.1617830431,-94685415.06309
6300,-6300,0,8909.5454429505,-161259749.38749
6300,-10000,0,11819.052415486,-251443732.61188
6300,-2000,0,6609.8411478643,-51399165.264677
6300,-7800,0,10026.464980241,-199819474.78034
6300,-8300,0,10420.17274329,-214014913.87285
6300,-8000,0,10182.828683622,-205188894.52856
6300,-3200,0,7066.1163307718,-80898284.383099
6300,-6400,0,8980.5345052508,-163958921.62025
6300,-800,0,6350.590523723,-20226847.956566
6300,-2100,0,6640.7830863536,-54250037.184716
6300,-9800,0,11650.321883965,-251443732.61188
6300,-7400,0,9718.5389848475,-188257769.74972
6300,-9200,0,11150.336317798,-237330402.34285
6300,-1800,0,6552.0989003525,-45502055.964402
6300,-1700,0,6525.3352404302,-43028332.636855
6300,-7500,0,9794.8966303887,-191169631.43008
6300,-9300,0,11232.987136109,-237330402.34285
6300,-5600,0,8429.1162051546,-143962642.35657
6300,-7200,0,9567.1312314612,-182276234.09759
6300,-6800,0,9269.8435801258,-173320308.2079
6300,-6900,0,9343.4469014385,-173320308.2079
6300,-4300,0,7627.58153021,-111394550.43813
6300,-7100,0,9492.1019800674,-179368289.47951
6300,-1300,0,6432.7288144302,-34763202.726145
6300,-700,0,6338.7695966962,-17589116.092941
6300,-8900,0,10904.127658827,-227418200.3228
6300,-400,0,6312.6856408347,-12821003.026615
6300,-8700,0,10741.508273981,-221848253.6401
6300,-8200,0,10340.696301507,-207342751.33291
6300,-5400,0,8297.5900115636,-135222468.91006
6300,-3100,0,7021.3958726168,-80898284.383099
6300,-1100,0,6395.3107821278,-27052710.834303
6300,-300,0,6307.1388124886,-5547760.2322859
6300,-5800,0,8563.293758829,-146303762.9526
6300,-5100,0,8105.5536516638,-130061245.46524
6300,-100,0,6300.7936008093,-2660912.5215264
6300,-2600,0,6815.4236845555,-69111474.132196
6300,-4100,0,7516.6481891865,-103255782.56307
6400,-2600,0,6907.9664156682,-69111474.132196
6400,-3400,0,7247.0683727974,-86472894.110756
6400,-8800,0,10881.176406988,-227418200.3228
6400,-4100,0,7600.6578662639,-103255782.56307
6400,-6000,0,8772.6848797845,-152096047.18105
6400,-9400,0,11371.895180664,-241411547.19916
6400,-8500,0,10640.018796976,-216570091.77655
6400,-4400,0,7766.595135579,-114552001.1647
6400,-5100,0,8183.5200250259,-130061245.46524
6400,-100,0,6400.7812023221,-2660912.5215264
6400,0,0,6400,-2660912.5215264
6400,-1100,0,6493.8432380217,-27939484.785959
6400,-10000,0,11872.657663725,-251443732.61188
6400,-4500,0,7823.6819976275,-114552001.1647
6400,-300,0,6407.0273918565,-5547760.2322859
6400,-7900,0,10167.103815738,-199819474.78034
6400,-2900,0,7026.3788682365,-69111474.132196
6400,-5800,0,8637.1291526757,-146303762.9526
6400,-200,0,6403.1242374328,-5547760.2322859
6400,-5400,0,8373.7685661833,-135222468.91006
6400,-3100,0,7111.2586790244,-80898284.383099
6400,-3900,0,7494.6647690207,-97603310.234273
6400,-1900,0,6676.0766921898,-45502055.964402
6400,-700,0,6438.1674411279,-20226847.956566
6400,-8200,0,10401.922899157,-205188894.52856
6400,-2500,0,6870.9533545208,-63011931.597807
6400,-8700,0,10800.46295304,-221848253.6401
6400,-9700,0,11621.101496846,-248116785.45644
6400,-8900,0,10962.207806824,-227418200.3228
6400,-600,0,6428.0634719953,-12821003.026615
6400,-9000,0,11043.550153823,-227418200.3228
6400,-1300,0,6530.6967469023,-33396709.94832
6400,-1500,0,6573.4313718179,-33396709.94832
6400,-7300,0,9708.2439194738,-188257769.74972
6400,-1700,0,6621.9332524573,-45502055.964402
6400,-4300,0,7710.3826104805,-111933180.02754
6400,-6500,0,9121.951545585,-163958921.62025
6400,-6800,0,9338.094023943,-170022472.41719
6400,-6900,0,9411.1635837446,-173320308.2079
6400,-7000,0,9484.7245611035,-182276234.09759
6400,-9500,0,11454.693361238,-241411547.19916
6400,-7200,0,9633.2756630338,-182276234.09759
6400,-900,0,6462.9714528226,-24991923.136483
6400,-9200,0,11207.140580898,-229652275.36502
6400,-2700,0,6946.2219947249,-69111474.132196
6400,-7500,0,9859.5131725659,-188257769.74972
6400,-9300,0,11289.375536317,-241411547.19916
6400,-7100,0,9558.7656106843,-182276234.09759
6400,-1200,0,6511.5282384399,-33396709.94832
6400,-2300,0,6800.7352543677,-63011931.597807
6400,-1000,0,6477.6538962807,-24991923.136483
6400,-1800,0,6648.3080554379,-45502055.964402
6400,-6600,0,9193.475947649,-170022472.41719
6400,-7400,0,9783.659846908,-188257769.74972
6400,-2400,0,6835.202996254,-63011931.597807
6400,-5500,0,8438.6017799159,-137230205.47105
6400,-9800,0,11704.69991072,-248116785.45644
6400,-3700,0,7392.5638313105,-97603310.234273
6400,-9900,0,11788.553770501,-251443732.61188
6400,-7600,0,9935.7938786994,-191169631.43008
6400,-2100,0,6735.7256476196,-51399165.264677
6400,-800,0,6449.8061986388,-20226847.956566
6400,-2800,0,6985.6996786292,-69111474.132196
6400,-8400,0,10560.303025955,-216570091.77655
6400,-6400,0,9050.9667991878,-163958921.62025
6400,-1400,0,6551.3357416637,-33396709.94832
6400,-4200,0,7655.0636836019,-103255782.56307
6400,-7700,0,10012.49219725,-199819474.78034
6400,-3200,0,7155.4175279993,-80898284.383099
6400,-5000,0,8121.5762016988,-127411076.30061
6400,-8000,0,10244.998779893,-205188894.52856
6400,-7800,0,10089.598604504,-199819474.78034
6400,-3300,0,7200.6944109579,-86472894.110756
6400,-8300,0,10480.935072788,-216570091.77655
6400,-5600,0,8504.1166501877,-146303762.9526
6400,-9100,0,11125.196627476,-227418200.3228
6400,-5200,0,8246.2112512353,-135222468.91006
6400,-2000,0,6705.2218456961,-51399165.264677
6400,-4600,0,7881.6241980952,-114552001.1647
6400,-8100,0,10323.274674249,-205188894.52856
6400,-4900,0,8060.3970125547,-122559320.12144
6400,-5300,0,8309.6329642169,-135222468.91006
6400,-6300,0,8980.5345052508,-163958921.62025
6400,-6200,0,8910.6677639782,-160606765.66821
6400,-6700,0,9265.5275079188,-170022472.41719
6400,-5900,0,8704.5964869143,-152096047.18105
6400,-2200,0,6767.5697262755,-51399165.264677
6400,-4800,0,8000,-122559320.12144
6400,-500,0,6419.5015382816,-10719867.830517
6400,-3600,0,7343.0239002743,-89227623.460565
6400,-9600,0,11537.764081485,-248116785.45644
6400,-8600,0,10720.074626606,-216570091.77655
6400,-4700,0,7940.4030124421,-119914750.70263
6400,-3800,0,7443.1176263714,-97603310.234273
6400,-4000,0,7547.1849056453,-103255782.56307
6400,-6100,0,8841.3799827855,-152096047.18105
6400,-3000,0,7068.2388188289,-80898284.383099
6400,-400,0,6412.4878167526,-10719867.830517
6400,-5700,0,8570.2975444263,-146303762.9526
6400,-1600,0,6596.9690009883,-45502055.964402
6400,-3500,0,7294.5184899348,-86472894.110756
6500,-5700,0,8645.2298986204,-142758873.78543
6500,-400,0,6512.296062066,-10719867.830517
6500,-4000,0,7632.1687612369,-103255782.56307
6500,-6100,0,8914.0338792266,-154599396.4182
6500,-9600,0,11593.532679904,-248116785.45644
6500,-1600,0,6694.0271884718,-42434960.134964
6500,-3800,0,7529.2761936324,-94875518.564089
6500,-2100,0,6830.8125431752,-53982862.73804
6500,-3000,0,7158.9105316382,-77818814.495553
6500,-8600,0,10780.074211247,-221848253.6401
6500,-5000,0,8200.6097334284,-127411076.30061
6500,-4700,0,8021.2218520622,-122559320.12144
6500,-3600,0,7430.343195304,-89227623.460565
6500,-8100,0,10385.566907974,-205188894.52856
6500,-6200,0,8982.761268118,-160606765.66821
6500,-4900,0,8140.0245699875,-122559320.12144
6500,-5900,0,8778.3825389419,-152096047.18105
6500,-5300,0,8386.8945385047,-137230205.47105
6500,-4800,0,8080.2227692063,-122559320.12144
6500,-6700,0,9334.880824092,-170022472.41719
6500,-10000,0,11926.860441877,-251443732.61188
6500,-2000,0,6800.7352543677,-51399165.264677
6500,-4600,0,7963.0396206474,-114552001.1647
6500,-6300,0,9052.0715861067,-160606765.66821
6500,-5200,0,8324.0615086627,-135222468.91006
6500,-9100,0,11183.022847155,-232163316.29002
6500,-2200,0,6862.2153857191,-53982862.73804
